user_id,rank,product_id,product_category,brand,retrieval_score,ranking_score,product_score,recommendation_reason,category_match,predicted_purchase_probability
U000038,4,P000010,Fashion,LinenLane,0.0208,0.0023,0.1451,Recommended because it matches the user's category affinity,True,0.0023
U000038,5,P000028,Electronics,VoltEdge,0.0225,0.0015,0.143,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000038,6,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because ranking features predict purchase intent,False,0.0031
U000038,7,P000012,Grocery,NorthPantry,0.0239,0.0018,0.142,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000038,8,P000018,Electronics,Auralux,0.0215,0.003,0.1415,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000038,9,P000009,Electronics,VoltEdge,0.0215,0.0033,0.1414,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000038,10,P000024,Grocery,KindTable,0.022,0.0018,0.1394,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000018,1,P000023,Grocery,HarvestHill,0.028,0.0031,0.1504,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000018,2,P000006,Grocery,HarvestHill,0.0285,0.0018,0.1499,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000018,3,P000011,Home,LumaHome,0.0309,0.0022,0.1488,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000018,4,P000031,Sports,MotionWorks,0.0289,0.0019,0.1478,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000018,5,P000010,Fashion,LinenLane,0.0263,0.0023,0.1467,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000018,6,P000028,Electronics,VoltEdge,0.0284,0.0015,0.1446,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000018,7,P000012,Grocery,NorthPantry,0.0302,0.0018,0.1438,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000018,8,P000018,Electronics,Auralux,0.0272,0.003,0.1431,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000018,9,P000009,Electronics,VoltEdge,0.0272,0.0033,0.143,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000018,10,P000015,Fashion,Arden,0.0287,0.0017,0.1419,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000065,1,P000014,Sports,Fieldstone,0.1632,0.0017,0.183,Recommended because it matches the user's category affinity,True,0.0017
U000065,2,P000023,Grocery,HarvestHill,0.0121,0.0031,0.1459,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000065,3,P000010,Fashion,LinenLane,0.021,0.0023,0.1452,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000065,4,P000006,Grocery,HarvestHill,0.0091,0.0018,0.1445,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000065,5,P000031,Sports,MotionWorks,0.0071,0.0019,0.1417,Recommended because it matches the user's category affinity,True,0.0019
U000065,6,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000065,7,P000009,Electronics,VoltEdge,0.0164,0.0033,0.1399,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000065,8,P000028,Electronics,VoltEdge,0.0098,0.0015,0.1394,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000065,9,P000018,Electronics,Auralux,0.0,0.003,0.1354,Recommended because ranking features predict purchase intent,False,0.003
U000065,10,P000012,Grocery,NorthPantry,0.0,0.0018,0.1353,Recommended because ranking features predict purchase intent,False,0.0018
U000055,1,P000023,Grocery,HarvestHill,0.0021,0.0031,0.1431,Recommended because ranking features predict purchase intent,False,0.0031
U000055,2,P000006,Grocery,HarvestHill,0.0021,0.0018,0.1425,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000055,3,P000011,Home,LumaHome,0.0023,0.0022,0.1408,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000055,4,P000031,Sports,MotionWorks,0.0021,0.0019,0.1403,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000055,5,P000010,Fashion,LinenLane,0.0019,0.0023,0.1398,Recommended because ranking features predict purchase intent,False,0.0023
U000055,6,P000028,Electronics,VoltEdge,0.0021,0.0015,0.1373,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000055,7,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because ranking features predict purchase intent,False,0.0017
U000055,8,P000018,Electronics,Auralux,0.002,0.003,0.136,Recommended because ranking features predict purchase intent,False,0.003
U000055,9,P000012,Grocery,NorthPantry,0.0022,0.0018,0.1359,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000055,10,P000009,Electronics,VoltEdge,0.002,0.0033,0.1359,Recommended because ranking features predict purchase intent,False,0.0033
U000026,1,P000023,Grocery,HarvestHill,0.0041,0.0031,0.1437,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000026,2,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because ranking features predict purchase intent,False,0.0018
U000026,3,P000011,Home,LumaHome,0.0045,0.0022,0.1415,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000026,4,P000031,Sports,MotionWorks,0.0042,0.0019,0.1408,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000026,5,P000010,Fashion,LinenLane,0.0038,0.0023,0.1403,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000026,6,P000028,Electronics,VoltEdge,0.0041,0.0015,0.1378,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000026,7,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because ranking features predict purchase intent,False,0.0017
U000026,8,P000018,Electronics,Auralux,0.004,0.003,0.1366,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000026,9,P000009,Electronics,VoltEdge,0.004,0.0033,0.1365,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000026,10,P000012,Grocery,NorthPantry,0.0,0.0018,0.1353,Recommended because ranking features predict purchase intent,False,0.0018
U000070,1,P000006,Grocery,HarvestHill,0.051,0.0018,0.1562,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000070,2,P000023,Grocery,HarvestHill,0.0476,0.0031,0.1559,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000070,3,P000031,Sports,MotionWorks,0.0532,0.0019,0.1546,Recommended because it matches the user's category affinity,True,0.0019
U000070,4,P000012,Grocery,NorthPantry,0.0612,0.0018,0.1525,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000070,5,P000028,Electronics,VoltEdge,0.0502,0.0015,0.1507,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000070,6,P000010,Fashion,LinenLane,0.0376,0.0023,0.1498,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000070,7,P000015,Fashion,Arden,0.0521,0.0017,0.1485,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000070,8,P000018,Electronics,Auralux,0.043,0.003,0.1475,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000070,9,P000009,Electronics,VoltEdge,0.0428,0.0033,0.1473,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000070,10,P000033,Home,Civica,0.1046,0.002,0.1469,Recommended because the two-tower retrieval model found similar behavior,False,0.002
U000019,1,P000014,Sports,Fieldstone,0.0267,0.0017,0.1447,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000019,2,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because it matches the user's category affinity,True,0.0031
U000019,3,P000006,Grocery,HarvestHill,0.002,0.0018,0.1425,Recommended because it matches the user's category affinity,True,0.0018
U000019,4,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000019,5,P000031,Sports,MotionWorks,0.0017,0.0019,0.1401,Recommended because ranking features predict purchase intent,False,0.0019
U000019,6,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because ranking features predict purchase intent,False,0.0023
U000019,7,P000028,Electronics,VoltEdge,0.0021,0.0015,0.1373,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000019,8,P000018,Electronics,Auralux,0.0031,0.003,0.1363,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000019,9,P000009,Electronics,VoltEdge,0.0032,0.0033,0.1362,Recommended because ranking features predict purchase intent,False,0.0033
U000019,10,P000012,Grocery,NorthPantry,0.0005,0.0018,0.1355,Recommended because it matches the user's category affinity,True,0.0018
U000050,1,P000006,Grocery,HarvestHill,0.0123,0.0018,0.1453,Recommended because it matches the user's category affinity,True,0.0018
U000050,2,P000011,Home,LumaHome,0.0133,0.0022,0.1439,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000050,3,P000031,Sports,MotionWorks,0.0124,0.0019,0.1432,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000050,4,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because it matches the user's category affinity,True,0.0031
U000050,5,P000010,Fashion,LinenLane,0.0113,0.0023,0.1424,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000050,6,P000018,Electronics,Auralux,0.0117,0.003,0.1387,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000050,7,P000009,Electronics,VoltEdge,0.0117,0.0033,0.1386,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000050,8,P000015,Fashion,Arden,0.0123,0.0017,0.1374,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000050,9,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because ranking features predict purchase intent,False,0.0017
U000050,10,P000028,Electronics,VoltEdge,0.0,0.0015,0.1367,Recommended because ranking features predict purchase intent,False,0.0015
U000072,1,P000023,Grocery,HarvestHill,0.0288,0.0031,0.1506,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000072,2,P000006,Grocery,HarvestHill,0.0294,0.0018,0.1501,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000072,3,P000011,Home,LumaHome,0.0318,0.0022,0.1491,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000072,4,P000031,Sports,MotionWorks,0.0297,0.0019,0.148,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000072,5,P000010,Fashion,LinenLane,0.0271,0.0023,0.1469,Recommended because it matches the user's category affinity,True,0.0023
U000072,6,P000028,Electronics,VoltEdge,0.0293,0.0015,0.1449,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000072,7,P000012,Grocery,NorthPantry,0.0311,0.0018,0.144,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000072,8,P000018,Electronics,Auralux,0.028,0.003,0.1433,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000072,9,P000009,Electronics,VoltEdge,0.028,0.0033,0.1432,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000072,10,P000021,Sports,StrideIQ,0.0297,0.0034,0.1413,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000003,1,P000023,Grocery,HarvestHill,0.0045,0.0031,0.1438,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000003,2,P000006,Grocery,HarvestHill,0.0046,0.0018,0.1432,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000003,3,P000031,Sports,MotionWorks,0.0046,0.0019,0.141,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000003,4,P000010,Fashion,LinenLane,0.0042,0.0023,0.1405,Recommended because it matches the user's category affinity,True,0.0023
U000003,5,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000003,6,P000028,Electronics,VoltEdge,0.0046,0.0015,0.138,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000003,7,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because ranking features predict purchase intent,False,0.0017
U000003,8,P000018,Electronics,Auralux,0.0044,0.003,0.1367,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000003,9,P000009,Electronics,VoltEdge,0.0043,0.0033,0.1366,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000003,10,P000012,Grocery,NorthPantry,0.0,0.0018,0.1353,Recommended because ranking features predict purchase intent,False,0.0018
U000004,1,P000014,Sports,Fieldstone,0.1295,0.0017,0.1735,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000004,2,P000006,Grocery,HarvestHill,0.0305,0.0018,0.1505,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000004,3,P000010,Fashion,LinenLane,0.0382,0.0023,0.15,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000004,4,P000031,Sports,MotionWorks,0.0293,0.0019,0.1479,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000004,5,P000011,Home,LumaHome,0.0225,0.0022,0.1465,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000004,6,P000028,Electronics,VoltEdge,0.031,0.0015,0.1454,Recommended because it matches the user's category affinity,True,0.0015
U000004,7,P000018,Electronics,Auralux,0.0351,0.003,0.1453,Recommended because it matches the user's category affinity,True,0.003
U000004,8,P000009,Electronics,VoltEdge,0.0352,0.0033,0.1452,Recommended because it matches the user's category affinity,True,0.0033
U000004,9,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because ranking features predict purchase intent,False,0.0031
U000004,10,P000024,Grocery,KindTable,0.0329,0.0018,0.1425,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000062,1,P000023,Grocery,HarvestHill,0.0437,0.0031,0.1548,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000062,2,P000031,Sports,MotionWorks,0.0452,0.0019,0.1523,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000062,3,P000028,Electronics,VoltEdge,0.0444,0.0015,0.1491,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000062,4,P000018,Electronics,Auralux,0.0425,0.003,0.1474,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000062,5,P000009,Electronics,VoltEdge,0.0425,0.0033,0.1473,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000062,6,P000021,Sports,StrideIQ,0.0451,0.0034,0.1457,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000062,7,P000038,Fashion,Arden,0.0437,0.0031,0.1446,Recommended because it matches the user's category affinity,True,0.0031
U000062,8,P000032,Grocery,DailyCrop,0.0426,0.0012,0.1445,Recommended because the two-tower retrieval model found similar behavior,False,0.0012
U000062,9,P000030,Beauty,Aster,0.0444,0.0032,0.1438,Recommended because the two-tower retrieval model found similar behavior,False,0.0032
U000062,10,P000016,Home,Hearthly,0.0447,0.0028,0.1426,Recommended because the two-tower retrieval model found similar behavior,False,0.0028
U000078,1,P000014,Sports,Fieldstone,0.0521,0.0017,0.1519,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000078,2,P000023,Grocery,HarvestHill,0.0131,0.0031,0.1462,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000078,3,P000006,Grocery,HarvestHill,0.0123,0.0018,0.1454,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000078,4,P000010,Fashion,LinenLane,0.0154,0.0023,0.1436,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000078,5,P000031,Sports,MotionWorks,0.0118,0.0019,0.143,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000078,6,P000011,Home,LumaHome,0.0091,0.0022,0.1427,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000078,7,P000028,Electronics,VoltEdge,0.0125,0.0015,0.1402,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000078,8,P000018,Electronics,Auralux,0.0141,0.003,0.1394,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000078,9,P000009,Electronics,VoltEdge,0.0142,0.0033,0.1393,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000078,10,P000015,Fashion,Arden,0.012,0.0017,0.1373,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000006,1,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because it matches the user's category affinity,True,0.0031
U000006,2,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because it matches the user's category affinity,True,0.0018
U000006,3,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000006,4,P000031,Sports,MotionWorks,0.0004,0.0019,0.1398,Recommended because ranking features predict purchase intent,False,0.0019
U000006,5,P000010,Fashion,LinenLane,0.001,0.0023,0.1395,Recommended because ranking features predict purchase intent,False,0.0023
U000006,6,P000014,Sports,Fieldstone,0.0067,0.0017,0.1391,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000006,7,P000028,Electronics,VoltEdge,0.0,0.0015,0.1367,Recommended because ranking features predict purchase intent,False,0.0015
U000006,8,P000018,Electronics,Auralux,0.0008,0.003,0.1357,Recommended because ranking features predict purchase intent,False,0.003
U000006,9,P000009,Electronics,VoltEdge,0.0,0.0033,0.1354,Recommended because ranking features predict purchase intent,False,0.0033
U000006,10,P000012,Grocery,NorthPantry,0.0001,0.0018,0.1354,Recommended because it matches the user's category affinity,True,0.0018
U000073,1,P000023,Grocery,HarvestHill,0.0539,0.0031,0.1576,Recommended because it matches the user's category affinity,True,0.0031
U000073,2,P000006,Grocery,HarvestHill,0.055,0.0018,0.1573,Recommended because it matches the user's category affinity,True,0.0018
U000073,3,P000011,Home,LumaHome,0.0594,0.0022,0.1568,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000073,4,P000031,Sports,MotionWorks,0.0557,0.0019,0.1553,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000073,5,P000010,Fashion,LinenLane,0.0507,0.0023,0.1535,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000073,6,P000028,Electronics,VoltEdge,0.0547,0.0015,0.152,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000073,7,P000012,Grocery,NorthPantry,0.0582,0.0018,0.1516,Recommended because it matches the user's category affinity,True,0.0018
U000073,8,P000018,Electronics,Auralux,0.0524,0.003,0.1501,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000073,9,P000015,Fashion,Arden,0.0553,0.0017,0.1494,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000073,10,P000024,Grocery,KindTable,0.0536,0.0018,0.1483,Recommended because it matches the user's category affinity,True,0.0018
U000010,1,P000023,Grocery,HarvestHill,0.0289,0.0031,0.1507,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000010,2,P000011,Home,LumaHome,0.0319,0.0022,0.1491,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000010,3,P000031,Sports,MotionWorks,0.0299,0.0019,0.148,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000010,4,P000010,Fashion,LinenLane,0.0272,0.0023,0.1469,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000010,5,P000028,Electronics,VoltEdge,0.0294,0.0015,0.1449,Recommended because it matches the user's category affinity,True,0.0015
U000010,6,P000012,Grocery,NorthPantry,0.0313,0.0018,0.1441,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000010,7,P000015,Fashion,Arden,0.0297,0.0017,0.1422,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000010,8,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because ranking features predict purchase intent,False,0.0018
U000010,9,P000021,Sports,StrideIQ,0.0299,0.0034,0.1414,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000010,10,P000024,Grocery,KindTable,0.0288,0.0018,0.1413,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000001,1,P000014,Sports,Fieldstone,0.0611,0.0017,0.1544,Recommended because it matches the user's category affinity,True,0.0017
U000001,2,P000023,Grocery,HarvestHill,0.0153,0.0031,0.1468,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000001,3,P000006,Grocery,HarvestHill,0.0144,0.0018,0.1459,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000001,4,P000010,Fashion,LinenLane,0.018,0.0023,0.1443,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000001,5,P000011,Home,LumaHome,0.0106,0.0022,0.1432,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000001,6,P000028,Electronics,VoltEdge,0.0146,0.0015,0.1408,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000001,7,P000018,Electronics,Auralux,0.0166,0.003,0.1401,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000001,8,P000009,Electronics,VoltEdge,0.0166,0.0033,0.14,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000001,9,P000031,Sports,MotionWorks,0.0,0.0019,0.1397,Recommended because it matches the user's category affinity,True,0.0019
U000001,10,P000012,Grocery,NorthPantry,0.0117,0.0018,0.1386,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000013,1,P000023,Grocery,HarvestHill,0.0048,0.0031,0.1439,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000013,2,P000014,Sports,Fieldstone,0.0192,0.0017,0.1426,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000013,3,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because ranking features predict purchase intent,False,0.0018
U000013,4,P000011,Home,LumaHome,0.0033,0.0022,0.1411,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000013,5,P000031,Sports,MotionWorks,0.0043,0.0019,0.1409,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000013,6,P000010,Fashion,LinenLane,0.0057,0.0023,0.1409,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000013,7,P000018,Electronics,Auralux,0.0052,0.003,0.1369,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000013,8,P000009,Electronics,VoltEdge,0.0052,0.0033,0.1368,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000013,9,P000028,Electronics,VoltEdge,0.0,0.0015,0.1367,Recommended because ranking features predict purchase intent,False,0.0015
U000013,10,P000012,Grocery,NorthPantry,0.0,0.0018,0.1353,Recommended because ranking features predict purchase intent,False,0.0018
U000009,1,P000033,Home,Civica,0.2316,0.002,0.1825,Recommended because the two-tower retrieval model found similar behavior,False,0.002
U000009,2,P000011,Home,LumaHome,0.1439,0.0022,0.1805,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000009,3,P000006,Grocery,HarvestHill,0.1129,0.0018,0.1735,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000009,4,P000031,Sports,MotionWorks,0.1177,0.0019,0.1726,Recommended because it matches the user's category affinity,True,0.0019
U000009,5,P000023,Grocery,HarvestHill,0.1053,0.0031,0.172,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000009,6,P000028,Electronics,VoltEdge,0.1111,0.0015,0.1678,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000009,7,P000015,Fashion,Arden,0.1153,0.0017,0.1662,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000009,8,P000021,Sports,StrideIQ,0.1175,0.0034,0.1659,Recommended because it matches the user's category affinity,True,0.0034
U000009,9,P000007,Sports,MotionWorks,0.1355,0.0062,0.1646,Recommended because it matches the user's category affinity,True,0.0062
U000009,10,P000039,Home,NestForm,0.1145,0.0028,0.1637,Recommended because the two-tower retrieval model found similar behavior,False,0.0028
U000005,1,P000014,Sports,Fieldstone,0.0426,0.0017,0.1492,Recommended because it matches the user's category affinity,True,0.0017
U000005,2,P000023,Grocery,HarvestHill,0.0107,0.0031,0.1455,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000005,3,P000006,Grocery,HarvestHill,0.01,0.0018,0.1447,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000005,4,P000010,Fashion,LinenLane,0.0126,0.0023,0.1428,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000005,5,P000031,Sports,MotionWorks,0.0096,0.0019,0.1424,Recommended because it matches the user's category affinity,True,0.0019
U000005,6,P000011,Home,LumaHome,0.0074,0.0022,0.1423,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000005,7,P000028,Electronics,VoltEdge,0.0102,0.0015,0.1395,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000005,8,P000009,Electronics,VoltEdge,0.0116,0.0033,0.1386,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000005,9,P000012,Grocery,NorthPantry,0.0081,0.0018,0.1376,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000005,10,P000015,Fashion,Arden,0.0098,0.0017,0.1367,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000015,1,P000014,Sports,Fieldstone,0.0636,0.0017,0.1551,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000015,2,P000023,Grocery,HarvestHill,0.0159,0.0031,0.147,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000015,3,P000006,Grocery,HarvestHill,0.015,0.0018,0.1461,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000015,4,P000010,Fashion,LinenLane,0.0187,0.0023,0.1445,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000015,5,P000031,Sports,MotionWorks,0.0144,0.0019,0.1437,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000015,6,P000011,Home,LumaHome,0.0111,0.0022,0.1433,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000015,7,P000028,Electronics,VoltEdge,0.0152,0.0015,0.1409,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000015,8,P000018,Electronics,Auralux,0.0172,0.003,0.1403,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000015,9,P000009,Electronics,VoltEdge,0.0173,0.0033,0.1402,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000015,10,P000012,Grocery,NorthPantry,0.0121,0.0018,0.1387,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000047,1,P000023,Grocery,HarvestHill,0.0679,0.0031,0.1616,Recommended because it matches the user's category affinity,True,0.0031
U000047,2,P000011,Home,LumaHome,0.0749,0.0022,0.1612,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000047,3,P000031,Sports,MotionWorks,0.0702,0.0019,0.1593,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000047,4,P000010,Fashion,LinenLane,0.064,0.0023,0.1572,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000047,5,P000028,Electronics,VoltEdge,0.069,0.0015,0.156,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000047,6,P000012,Grocery,NorthPantry,0.0734,0.0018,0.1559,Recommended because it matches the user's category affinity,True,0.0018
U000047,7,P000018,Electronics,Auralux,0.0661,0.003,0.154,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000047,8,P000009,Electronics,VoltEdge,0.066,0.0033,0.1539,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000047,9,P000015,Fashion,Arden,0.0697,0.0017,0.1534,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000047,10,P000021,Sports,StrideIQ,0.0701,0.0034,0.1527,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000041,1,P000023,Grocery,HarvestHill,0.0613,0.0031,0.1597,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000041,2,P000011,Home,LumaHome,0.0675,0.0022,0.1591,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000041,3,P000031,Sports,MotionWorks,0.0633,0.0019,0.1574,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000041,4,P000010,Fashion,LinenLane,0.0577,0.0023,0.1554,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
