event_id,user_id,session_id,timestamp,event_type,product_id,product_category,product_price,discount_percentage,competitor_price,inventory_level,rating,review_count,user_location,device_type,search_query,dwell_time_seconds,page_position,purchase_label,return_label,promotion_flag,holiday_flag,seasonality_factor
E000000374,U000060,S0060-20250107-83,2025-01-07 19:32:00,view,P000027,Fashion,46.43,0.208,45.84,536,4.72,328,GA,mobile,new classic fashion,13,1,0,0,0,0,1.012
E000000347,U000030,S0030-20250107-56,2025-01-07 19:48:00,click,P000027,Fashion,46.43,0.073,57.6,506,4.72,328,IL,desktop,premium premium cotton fashion,50,1,0,0,0,0,1.012
E000000048,U000069,S0069-20250107-48,2025-01-07 20:43:00,view,P000022,Home,108.23,0.079,104.48,862,3.83,252,WA,desktop,new minimal home,26,34,0,0,0,0,1.012
E000000525,U000034,S0034-20250107-40,2025-01-07 21:02:00,view,P000040,Beauty,51.15,0.054,47.81,280,4.22,400,WA,tablet,near me hydrating beauty,28,9,0,0,0,0,1.012
E000000127,U000064,S0064-20250107-30,2025-01-07 21:06:00,add_to_cart,P000020,Beauty,70.21,0.422,75.82,675,3.63,139,NC,mobile,best daily care beauty,37,20,0,0,1,0,1.012
E000000671,U000012,S0012-20250107-89,2025-01-07 21:22:00,click,P000018,Electronics,611.7,0.072,673.41,312,3.7,222,GA,tablet,premium wireless electronics,42,1,0,0,0,0,1.012
E000000472,U000016,S0016-20250107-84,2025-01-07 21:34:00,view,P000024,Grocery,15.33,0.019,15.28,798,4.25,295,IL,desktop,discount high protein grocery,50,1,0,0,0,0,1.012
E000000675,U000078,S0078-20250107-93,2025-01-07 22:26:00,view,P000037,Electronics,370.04,0.132,397.27,746,3.93,113,GA,mobile,best portable electronics,11,1,0,0,0,0,1.012
E000000078,U000049,S0049-20250107-78,2025-01-07 23:00:00,view,P000015,Fashion,41.47,0.033,42.38,435,4.09,348,IL,desktop,fast shipping tailored fashion,12,1,0,0,0,0,1.012
E000000431,U000012,S0012-20250108-43,2025-01-08 00:32:00,view,P000018,Electronics,611.7,0.146,618.66,348,3.7,222,GA,mobile,near me portable electronics,8,1,0,0,0,0,1.012
E000000008,U000045,S0045-20250108-08,2025-01-08 00:37:00,view,P000037,Electronics,370.04,0.233,398.08,770,3.93,113,IL,tablet,top rated high resolution electronics,71,1,0,0,0,0,1.012
E000000153,U000079,S0079-20250108-56,2025-01-08 00:40:00,view,P000034,Home,89.99,0.156,97.5,115,4.32,402,CO,mobile,best durable home,58,1,0,0,0,0,1.012
E000000516,U000063,S0063-20250108-31,2025-01-08 01:03:00,view,P000023,Grocery,16.79,0.195,15.94,570,4.71,205,WA,mobile,new pantry grocery,77,4,0,0,0,0,1.012
E000000143,U000020,S0020-20250108-46,2025-01-08 01:41:00,view,P000018,Electronics,611.7,0.177,605.9,339,3.7,222,NY,tablet,best gaming electronics,55,5,0,0,1,0,1.012
E000000779,U000057,S0057-20250108-03,2025-01-08 01:53:00,click,P000016,Home,95.0,0.259,85.94,806,4.83,256,NC,desktop,best compact home,39,6,0,0,0,0,1.012
E000000450,U000029,S0029-20250108-62,2025-01-08 03:16:00,view,P000011,Home,156.14,0.093,160.71,489,3.98,152,NC,mobile,fast shipping durable home,37,1,0,0,0,0,1.012
E000000047,U000003,S0003-20250108-47,2025-01-08 03:46:00,purchase,P000035,Fashion,56.62,0.276,55.92,228,4.47,166,IL,mobile,best tailored fashion,20,2,1,0,1,0,1.012
E000000083,U000027,S0027-20250108-83,2025-01-08 04:20:00,add_to_cart,P000038,Fashion,67.55,0.035,65.4,333,3.54,137,CO,desktop,new streetwear fashion,16,9,0,0,0,0,1.012
E000000214,U000022,S0022-20250108-20,2025-01-08 04:50:00,view,P000017,Fashion,39.76,0.08,41.63,750,4.11,280,WA,mobile,premium streetwear fashion,41,1,0,0,0,0,1.012
E000000532,U000033,S0033-20250108-47,2025-01-08 04:54:00,purchase,P000027,Fashion,46.43,0.127,54.1,470,4.72,328,WA,mobile,near me seasonal fashion,63,12,1,0,0,0,1.012
E000000748,U000039,S0039-20250108-69,2025-01-08 04:57:00,view,P000037,Electronics,370.04,0.248,400.07,823,3.93,113,FL,desktop,near me gaming electronics,18,1,0,0,0,0,1.012
E000000474,U000066,S0066-20250108-86,2025-01-08 05:23:00,search,P000003,Grocery,16.87,0.085,,380,4.21,149,IL,desktop,top rated pantry grocery,31,1,0,0,0,0,1.012
E000000590,U000072,S0072-20250108-08,2025-01-08 06:40:00,click,P000015,Fashion,41.47,0.02,38.68,366,4.09,348,NC,mobile,discount streetwear fashion,122,11,0,0,0,0,1.012
E000000173,U000027,S0027-20250108-76,2025-01-08 07:16:00,add_to_cart,P000033,Home,161.72,0.178,182.22,169,3.48,206,CO,desktop,top rated modern home,44,1,0,0,0,0,1.012
E000000643,U000064,S0064-20250108-61,2025-01-08 09:13:00,click,P000013,Beauty,29.05,0.167,29.91,715,3.78,911,NC,desktop,top rated daily care beauty,140,1,0,0,0,0,1.012
E000000188,U000004,S0004-20250108-91,2025-01-08 12:23:00,purchase,P000002,Fashion,49.43,0.196,49.26,562,4.57,590,FL,desktop,premium seasonal fashion,11,1,1,1,0,0,1.012
E000000434,U000004,S0004-20250108-46,2025-01-08 12:29:00,view,P000012,Grocery,13.35,0.276,14.28,765,3.94,109,FL,desktop,top rated family size grocery,35,2,0,0,0,0,1.012
E000000606,U000012,S0012-20250108-24,2025-01-08 15:01:00,search,P000026,Electronics,205.52,0.164,209.2,159,3.56,423,GA,mobile,best portable electronics,37,1,0,0,0,0,1.012
E000000484,U000061,S0061-20250108-96,2025-01-08 15:26:00,click,P000031,Sports,39.64,0.05,35.9,448,3.5,443,AZ,mobile,top rated lightweight sports,31,2,0,0,0,0,1.012
E000000751,U000068,S0068-20250108-72,2025-01-08 15:27:00,view,P000009,Electronics,701.08,0.133,657.87,491,4.32,151,WA,mobile,best gaming electronics,45,1,0,0,0,0,1.012
E000000279,U000053,S0053-20250108-85,2025-01-08 15:54:00,view,P000031,Sports,39.64,0.027,35.77,417,3.5,443,WA,tablet,discount outdoor sports,31,44,0,0,0,0,1.012
E000000355,U000054,S0054-20250108-64,2025-01-08 16:50:00,view,P000009,Electronics,701.08,0.015,648.08,526,4.32,151,TX,mobile,new portable electronics,30,1,0,0,0,0,1.012
E000000549,U000076,S0076-20250108-64,2025-01-08 17:00:00,click,P000020,Beauty,70.21,0.018,73.77,681,3.63,139,FL,mobile,fast shipping daily care beauty,24,1,0,0,0,0,1.012
E000000755,U000055,S0055-20250108-76,2025-01-08 17:49:00,purchase,P000030,Beauty,39.64,0.324,37.98,767,4.41,157,CO,mobile,near me hydrating beauty,36,1,1,0,1,0,1.012
E000000274,U000071,S0071-20250108-80,2025-01-08 17:57:00,view,P000010,Fashion,55.71,0.205,56.99,442,4.63,309,FL,mobile,new seasonal fashion,29,2,0,0,0,0,1.012
E000000012,U000017,S0017-20250108-12,2025-01-08 18:18:00,view,P000002,Fashion,49.43,0.066,45.99,510,4.57,590,FL,mobile,near me tailored fashion,23,2,0,0,0,0,1.012
E000000467,U000076,S0076-20250108-79,2025-01-08 18:24:00,view,P000033,Home,161.72,0.166,175.29,174,3.48,206,FL,mobile,best durable home,39,1,0,0,0,0,1.012
E000000154,U000035,S0035-20250108-57,2025-01-08 19:29:00,purchase,P000009,Electronics,701.08,0.179,626.16,541,4.32,151,NC,mobile,best portable electronics,19,2,1,0,0,0,1.012
E000000739,U000048,S0048-20250108-60,2025-01-08 19:50:00,view,P000035,Fashion,56.62,0.109,63.98,260,4.47,166,FL,mobile,top rated streetwear fashion,40,6,0,0,0,0,1.012
E000000184,U000013,S0013-20250108-87,2025-01-08 21:02:00,search,P000037,Electronics,370.04,0.121,371.37,777,3.93,113,FL,mobile,discount smart electronics,101,2,0,0,0,0,1.012
E000000577,U000009,S0009-20250108-92,2025-01-08 21:39:00,view,P000018,Electronics,611.7,0.126,579.63,378,3.7,222,NY,desktop,fast shipping smart electronics,54,3,0,0,0,0,1.012
E000000343,U000018,S0018-20250108-52,2025-01-08 21:44:00,view,P000002,Fashion,49.43,0.093,49.14,462,4.57,590,IL,mobile,near me seasonal fashion,47,7,0,0,0,0,1.012
E000000503,U000012,S0012-20250108-18,2025-01-08 22:23:00,purchase,P000037,Electronics,370.04,0.066,356.37,820,3.93,113,GA,desktop,new wireless electronics,95,1,1,0,0,0,1.012
E000000740,U000054,S0054-20250108-61,2025-01-08 22:59:00,purchase,P000028,Electronics,348.12,0.065,362.0,234,4.14,157,TX,desktop,top rated smart electronics,20,1,1,0,0,0,1.012
E000000579,U000062,S0062-20250108-94,2025-01-08 23:06:00,view,P000022,Home,108.23,0.22,108.03,862,3.83,252,CA,tablet,near me modern home,61,5,0,0,1,0,1.012
E000000574,U000010,S0010-20250108-89,2025-01-08 23:30:00,click,P000029,Electronics,245.14,0.145,226.85,151,4.42,229,WA,mobile,near me high resolution electronics,8,1,0,0,0,0,1.012
E000000631,U000048,S0048-20250108-49,2025-01-08 23:54:00,view,P000008,Sports,74.35,0.132,71.51,799,3.43,247,FL,mobile,discount lightweight sports,95,1,0,0,1,0,1.012
E000000052,U000066,S0066-20250109-52,2025-01-09 00:10:00,click,P000010,Fashion,55.71,0.098,55.83,462,4.63,309,IL,mobile,near me tailored fashion,24,1,0,0,0,0,1.012
E000000219,U000032,S0032-20250109-25,2025-01-09 00:41:00,view,P000016,Home,95.0,0.278,103.39,787,4.83,256,IL,mobile,premium minimal home,21,3,0,0,1,0,1.012
E000000622,U000067,S0067-20250109-40,2025-01-09 01:01:00,purchase,P000011,Home,156.14,0.158,142.5,467,3.98,152,CA,mobile,best compact home,83,1,1,0,0,0,1.012
E000000556,U000008,S0008-20250109-71,2025-01-09 02:12:00,click,P000016,Home,95.0,0.243,93.04,746,4.83,256,FL,mobile,new minimal home,47,1,0,0,1,0,1.012
E000000255,U000035,S0035-20250109-61,2025-01-09 02:20:00,click,P000018,Electronics,611.7,0.075,635.47,352,3.7,222,NC,mobile,near me portable electronics,109,2,0,0,0,0,1.012
E000000440,U000023,S0023-20250109-52,2025-01-09 02:48:00,add_to_cart,P000038,Fashion,67.55,0.035,68.68,411,3.54,137,WA,desktop,fast shipping streetwear fashion,71,3,0,0,0,0,1.012
E000000163,U000051,S0051-20250109-66,2025-01-09 03:56:00,purchase,P000022,Home,108.23,0.156,113.71,816,3.83,252,AZ,mobile,new modern home,39,1,1,0,1,0,1.012
E000000254,U000048,S0048-20250109-60,2025-01-09 04:56:00,purchase,P000025,Sports,103.41,0.178,106.45,524,3.86,96,FL,mobile,new outdoor sports,65,6,1,1,0,0,1.012
E000000645,U000025,S0025-20250109-63,2025-01-09 05:14:00,purchase,P000017,Fashion,39.76,0.021,37.36,777,4.11,280,GA,mobile,near me seasonal fashion,25,1,1,0,0,0,1.012
E000000091,U000044,S0044-20250109-91,2025-01-09 05:43:00,click,P000033,Home,161.72,0.198,170.01,147,3.48,206,AZ,tablet,premium durable home,29,1,0,0,0,0,1.012
E000000275,U000026,S0026-20250109-81,2025-01-09 06:04:00,click,P000013,Beauty,29.05,0.133,30.8,620,3.78,911,NC,mobile,premium daily care beauty,85,1,0,0,0,0,1.012
E000000369,U000037,S0037-20250109-78,2025-01-09 06:29:00,view,P000029,Electronics,245.14,0.12,220.54,294,4.42,229,CA,mobile,,56,1,0,0,0,0,1.012
E000000334,U000004,S0004-20250109-43,2025-01-09 07:02:00,click,P000032,Grocery,23.55,0.049,24.13,483,4.85,175,FL,desktop,discount pantry grocery,28,1,0,0,0,0,1.012
E000000538,U000003,S0003-20250109-53,2025-01-09 09:06:00,view,P000034,Home,89.99,0.055,85.22,51,4.32,402,IL,mobile,top rated energy saving home,34,2,0,0,0,0,1.012
E000000308,U000065,S0065-20250109-17,2025-01-09 09:18:00,click,P000018,Electronics,611.7,0.224,642.19,352,3.7,222,CA,tablet,near me high resolution electronics,59,5,0,0,0,0,1.012
E000000728,U000065,S0065-20250109-49,2025-01-09 09:21:00,purchase,P000019,Sports,70.52,0.123,75.98,448,4.49,464,CA,mobile,top rated breathable sports,11,4,1,0,0,0,1.012
E000000009,U000053,S0053-20250109-09,2025-01-09 09:52:00,click,P000032,Grocery,23.55,0.172,26.88,417,4.85,175,WA,mobile,premium pantry grocery,5,1,0,0,0,0,1.012
E000000780,U000026,S0026-20250109-04,2025-01-09 11:07:00,click,P000013,Beauty,29.05,0.039,25.33,652,3.78,911,NC,mobile,fast shipping clean formula beauty,33,2,0,0,0,0,1.012
E000000517,U000013,S0013-20250109-32,2025-01-09 12:06:00,search,P000028,Electronics,348.12,0.121,351.37,317,4.14,157,FL,mobile,discount high resolution electronics,78,36,0,0,0,0,1.012
E000000684,U000079,S0079-20250109-05,2025-01-09 12:36:00,view,P000034,Home,89.99,0.099,97.66,59,4.32,402,CO,tablet,new minimal home,21,1,0,0,0,0,1.012
E000000177,U000068,S0068-20250109-80,2025-01-09 12:42:00,click,P000037,Electronics,370.04,0.342,367.32,794,3.93,113,WA,desktop,top rated wireless electronics,46,1,0,0,1,0,1.012
E000000175,U000070,S0070-20250109-78,2025-01-09 13:18:00,purchase,P000019,Sports,70.52,0.303,67.84,498,4.49,464,WA,mobile,best breathable sports,38,1,1,0,0,0,1.012
E000000122,U000017,S0017-20250109-25,2025-01-09 13:53:00,click,P000015,Fashion,41.47,0.05,41.2,453,4.09,348,FL,mobile,fast shipping seasonal fashion,44,5,0,0,0,0,1.012
E000000523,U000065,S0065-20250109-38,2025-01-09 16:04:00,view,P000024,Grocery,15.33,0.044,15.29,761,4.25,295,CA,mobile,premium high protein grocery,42,6,0,0,0,0,1.012
E000000635,U000030,S0030-20250109-53,2025-01-09 16:18:00,view,P000009,Electronics,701.08,0.106,697.63,605,4.32,151,IL,desktop,top rated portable electronics,86,1,0,0,0,0,1.012
E000000460,U000055,S0055-20250109-72,2025-01-09 16:22:00,view,P000013,Beauty,29.05,0.106,29.67,617,3.78,911,CO,desktop,fast shipping clean formula beauty,56,4,0,0,0,0,1.012
E000000200,U000031,S0031-20250109-06,2025-01-09 17:26:00,view,P000032,Grocery,23.55,0.151,24.95,497,4.85,175,NY,tablet,premium pantry grocery,90,4,0,0,0,0,1.012
E000000687,U000058,S0058-20250109-08,2025-01-09 17:52:00,view,P000010,Fashion,55.71,0.029,55.99,441,4.63,309,AZ,mobile,new streetwear fashion,33,4,0,0,0,0,1.012
E000000291,U000034,S0034-20250109-00,2025-01-09 18:28:00,view,P000002,Fashion,49.43,0.154,44.49,574,4.57,590,WA,tablet,best classic fashion,33,18,0,0,0,0,1.012
E000000123,U000024,S0024-20250109-26,2025-01-09 20:11:00,purchase,P000016,Home,95.0,0.201,100.78,754,4.83,256,CO,desktop,top rated modern home,35,1,1,0,0,0,1.012
E000000223,U000039,S0039-20250109-29,2025-01-09 20:17:00,view,P000017,Fashion,39.76,0.063,41.3,736,4.11,280,FL,desktop,premium premium cotton fashion,20,1,0,0,0,0,1.012
E000000073,U000043,S0043-20250109-73,2025-01-09 20:18:00,view,P000015,Fashion,41.47,0.127,40.19,368,4.09,348,WA,desktop,premium premium cotton fashion,18,1,0,0,0,0,1.012
E000000110,U000053,S0053-20250109-13,2025-01-09 20:22:00,purchase,P000016,Home,95.0,0.043,98.41,776,4.83,256,WA,mobile,new compact home,36,1,1,0,0,0,1.012
E000000329,U000020,S0020-20250109-38,2025-01-09 21:38:00,view,P000009,Electronics,701.08,0.113,760.09,516,4.32,151,NY,mobile,near me portable electronics,23,1,0,0,0,0,1.012
E000000699,U000046,S0046-20250109-20,2025-01-09 21:48:00,purchase,P000039,Home,104.1,0.203,93.3,199,4.74,195,CA,mobile,top rated durable home,18,1,1,1,0,0,1.012
E000000054,U000036,S0036-20250109-54,2025-01-09 21:49:00,add_to_cart,P000034,Home,89.99,0.117,82.13,87,4.32,402,TX,mobile,premium compact home,36,3,0,0,0,0,1.012
E000000119,U000043,S0043-20250109-22,2025-01-09 22:02:00,search,P000040,Beauty,51.15,0.136,56.59,293,4.22,400,WA,desktop,best refillable beauty,35,1,0,0,0,0,1.012
E000000563,U000042,S0042-20250109-78,2025-01-09 22:03:00,view,P000036,Electronics,535.53,0.058,539.54,459,3.65,335,AZ,mobile,top rated portable electronics,36,1,0,0,0,0,1.012
E000000161,U000070,S0070-20250109-64,2025-01-09 22:48:00,view,P000021,Sports,38.68,0.097,41.11,678,4.31,88,WA,mobile,near me recovery sports,62,2,0,0,0,0,1.012
E000000150,U000075,S0075-20250109-53,2025-01-09 22:50:00,click,P000031,Sports,39.64,0.115,48.63,499,3.5,443,NC,mobile,premium training sports,101,1,0,0,0,0,1.012
E000000176,U000009,S0009-20250110-79,2025-01-10 00:30:00,view,P000002,Fashion,49.43,0.113,44.24,491,4.57,590,NY,mobile,new streetwear fashion,75,1,0,0,0,0,1.012
E000000459,U000020,S0020-20250110-71,2025-01-10 00:36:00,view,P000018,Electronics,611.7,0.11,630.19,232,3.7,222,NY,mobile,premium wireless electronics,26,1,0,0,0,0,1.012
E000000257,U000066,S0066-20250110-63,2025-01-10 00:57:00,view,P000017,Fashion,39.76,0.083,38.05,750,4.11,280,IL,mobile,discount tailored fashion,26,7,0,0,0,0,1.012
E000000103,U000030,S0030-20250110-06,2025-01-10 00:58:00,purchase,P000018,Electronics,611.7,0.188,608.23,321,3.7,222,IL,desktop,best gaming electronics,52,1,1,0,0,0,1.012
E000000453,U000020,S0020-20250110-65,2025-01-10 01:03:00,view,P000036,Electronics,535.53,0.228,,489,3.65,335,NY,mobile,discount portable electronics,46,1,0,0,0,0,1.012
E000000791,U000019,S0019-20250110-15,2025-01-10 01:13:00,search,P000010,Fashion,55.71,0.049,56.65,503,4.63,309,TX,desktop,discount premium cotton fashion,30,4,0,0,0,0,1.012
E000000535,U000030,S0030-20250110-50,2025-01-10 02:19:00,purchase,P000038,Fashion,67.55,0.1,,304,3.54,137,IL,desktop,near me seasonal fashion,47,14,1,0,0,0,1.012
E000000795,U000044,S0044-20250110-19,2025-01-10 02:20:00,view,P000001,Sports,100.43,0.252,87.74,782,4.25,369,AZ,mobile,discount outdoor sports,34,2,0,0,0,0,1.012
E000000378,U000067,S0067-20250110-87,2025-01-10 02:32:00,purchase,P000009,Electronics,701.08,0.219,700.92,536,4.32,151,CA,mobile,fast shipping portable electronics,28,40,1,0,1,0,1.012
E000000512,U000050,S0050-20250110-27,2025-01-10 02:51:00,purchase,P000024,Grocery,15.33,0.117,14.65,720,4.25,295,CA,mobile,fast shipping family size grocery,35,5,1,0,0,0,1.012
E000000001,U000026,S0026-20250110-01,2025-01-10 03:50:00,click,P000040,Beauty,51.15,0.165,50.49,292,4.22,400,NC,mobile,new daily care beauty,21,3,0,0,0,0,1.012
E000000074,U000054,S0054-20250110-74,2025-01-10 03:55:00,search,P000009,Electronics,701.08,0.098,677.68,618,4.32,151,TX,desktop,best gaming electronics,55,1,0,0,1,0,1.012
E000000322,U000058,S0058-20250110-31,2025-01-10 03:59:00,view,P000010,Fashion,55.71,0.211,59.28,467,4.63,309,AZ,mobile,fast shipping classic fashion,42,1,0,0,0,0,1.012
E000000390,U000014,S0014-20250110-02,2025-01-10 04:09:00,search,P000002,Fashion,49.43,0.013,49.84,447,4.57,590,TX,desktop,near me seasonal fashion,43,1,0,0,0,0,1.012
E000000043,U000046,S0046-20250110-43,2025-01-10 04:31:00,click,P000010,Fashion,55.71,0.027,54.9,507,4.63,309,CA,mobile,near me seasonal fashion,73,4,0,0,0,0,1.012
E000000565,U000001,S0001-20250110-80,2025-01-10 05:32:00,view,P000031,Sports,39.64,0.106,34.54,498,3.5,443,CA,mobile,near me outdoor sports,63,42,0,0,0,0,1.012
E000000081,U000006,S0006-20250110-81,2025-01-10 05:48:00,view,P000009,Electronics,701.08,0.135,733.76,564,4.32,151,CA,mobile,new smart electronics,20,4,0,0,0,0,1.012
E000000630,U000033,S0033-20250110-48,2025-01-10 06:19:00,purchase,P000031,Sports,39.64,0.142,44.41,469,3.5,443,WA,desktop,discount training sports,46,19,1,0,0,0,1.012
E000000742,U000061,S0061-20250110-63,2025-01-10 07:33:00,view,P000008,Sports,74.35,0.278,62.08,757,3.43,247,AZ,mobile,best recovery sports,26,1,0,0,1,0,1.012
E000000496,U000010,S0010-20250110-11,2025-01-10 07:52:00,purchase,P000006,Grocery,19.48,0.267,21.08,539,4.23,235,WA,mobile,new high protein grocery,20,4,1,0,0,0,1.012
E000000498,U000061,S0061-20250110-13,2025-01-10 07:57:00,view,P000008,Sports,74.35,0.23,71.39,726,3.43,247,AZ,mobile,top rated recovery sports,42,6,0,0,1,0,1.012
E000000672,U000061,S0061-20250110-90,2025-01-10 09:51:00,view,P000001,Sports,100.43,0.104,103.37,808,4.25,369,AZ,tablet,near me recovery sports,56,1,0,0,0,0,1.012
E000000513,U000004,S0004-20250110-28,2025-01-10 12:13:00,search,P000036,Electronics,535.53,0.12,520.15,470,3.65,335,FL,desktop,near me high resolution electronics,62,4,0,0,0,0,1.012
E000000500,U000078,S0078-20250110-15,2025-01-10 12:40:00,purchase,P000030,Beauty,39.64,0.134,40.57,736,4.41,157,GA,mobile,top rated clean formula beauty,60,2,1,0,0,0,1.012
E000000286,U000004,S0004-20250110-92,2025-01-10 13:38:00,click,P000037,Electronics,370.04,0.021,424.91,729,3.93,113,FL,desktop,near me gaming electronics,31,3,0,0,0,0,1.012
E000000007,U000021,S0021-20250110-07,2025-01-10 14:45:00,purchase,P000029,Electronics,245.14,0.133,274.43,237,4.42,229,CA,mobile,new high resolution electronics,88,3,1,0,0,0,1.012
E000000087,U000065,S0065-20250110-87,2025-01-10 15:18:00,click,P000032,Grocery,23.55,0.057,23.5,427,4.85,175,CA,mobile,top rated fresh grocery,32,2,0,0,0,0,1.012
E000000787,U000020,S0020-20250110-11,2025-01-10 15:31:00,search,P000021,Sports,38.68,0.118,34.47,634,4.31,88,NY,mobile,top rated breathable sports,79,138,0,0,0,0,1.012
E000000203,U000013,S0013-20250110-09,2025-01-10 15:34:00,view,P000006,Grocery,19.48,0.093,18.7,576,4.23,235,FL,mobile,best pantry grocery,17,1,0,0,0,0,1.012
E000000158,U000015,S0015-20250110-61,2025-01-10 16:09:00,view,P000016,Home,95.0,0.102,102.9,756,4.83,256,GA,mobile,premium compact home,75,1,0,0,0,0,1.012
E000000477,U000047,S0047-20250110-89,2025-01-10 17:11:00,view,P000006,Grocery,19.48,0.095,20.96,613,4.23,235,NC,tablet,discount fresh grocery,24,3,0,0,0,0,1.012
E000000019,U000018,S0018-20250110-19,2025-01-10 17:45:00,search,P000003,Grocery,16.87,0.219,15.75,388,4.21,149,IL,mobile,new organic grocery,19,1,0,0,0,0,1.012
E000000570,U000058,S0058-20250110-85,2025-01-10 18:02:00,view,P000001,Sports,100.43,0.168,99.75,713,4.25,369,AZ,mobile,best training sports,70,1,0,0,0,0,1.012
E000000604,U000044,S0044-20250110-22,2025-01-10 19:16:00,click,P000039,Home,104.1,0.155,99.95,213,4.74,195,AZ,tablet,premium modern home,28,17,0,0,0,0,1.012
E000000182,U000054,S0054-20250110-85,2025-01-10 21:47:00,view,P000039,Home,104.1,0.067,112.88,201,4.74,195,TX,desktop,discount minimal home,8,5,0,0,0,0,1.012
E000000283,U000051,S0051-20250110-89,2025-01-10 22:14:00,view,P000035,Fashion,56.62,0.063,54.33,210,4.47,166,AZ,mobile,discount premium cotton fashion,33,1,0,0,0,0,1.012
E000000753,U000035,S0035-20250110-74,2025-01-10 22:34:00,click,P000017,Fashion,39.76,0.242,39.16,783,4.11,280,NC,mobile,discount tailored fashion,14,1,0,0,0,0,1.012
E000000218,U000037,S0037-20250110-24,2025-01-10 23:30:00,purchase,P000029,Electronics,245.14,0.174,256.29,253,4.42,229,CA,mobile,best high resolution electronics,100,2,1,0,1,0,1.012
E000000650,U000061,S0061-20250111-68,2025-01-11 00:00:00,view,P000025,Sports,103.41,0.127,105.08,597,3.86,96,AZ,mobile,fast shipping breathable sports,32,1,0,0,0,0,1.127
E000000644,U000064,S0064-20250111-62,2025-01-11 00:35:00,view,P000027,Fashion,46.43,0.077,53.84,456,4.72,328,NC,desktop,new classic fashion,26,39,0,0,0,0,1.127
E000000495,U000069,S0069-20250111-10,2025-01-11 00:52:00,view,P000028,Electronics,348.12,0.083,369.42,311,4.14,157,WA,desktop,best wireless electronics,32,1,0,0,0,0,1.127
E000000159,U000054,S0054-20250111-62,2025-01-11 00:59:00,view,P000022,Home,108.23,0.166,106.27,800,3.83,252,TX,desktop,discount durable home,58,4,0,0,0,0,1.127
E000000307,U000002,S0002-20250111-16,2025-01-11 01:53:00,purchase,P000006,Grocery,19.48,0.072,19.74,578,4.23,235,CO,mobile,,38,1,1,0,0,0,1.127
E000000769,U000047,S0047-20250111-90,2025-01-11 02:06:00,view,P000032,Grocery,23.55,0.069,22.58,448,4.85,175,NC,tablet,near me high protein grocery,33,1,0,0,0,0,1.127
E000000608,U000035,S0035-20250111-26,2025-01-11 02:24:00,view,P000027,Fashion,46.43,0.165,43.81,473,4.72,328,NC,mobile,new streetwear fashion,47,1,0,0,1,0,1.127
E000000406,U000052,S0052-20250111-18,2025-01-11 03:06:00,click,P000010,Fashion,55.71,0.05,54.37,469,4.63,309,IL,mobile,near me streetwear fashion,4,6,0,0,0,0,1.127
E000000429,U000036,S0036-20250111-41,2025-01-11 03:13:00,view,P000016,Home,95.0,0.116,101.47,815,4.83,256,TX,mobile,new modern home,83,1,0,0,0,0,1.127
E000000419,U000026,S0026-20250111-31,2025-01-11 03:26:00,click,P000030,Beauty,39.64,0.113,42.95,717,4.41,157,NC,mobile,near me daily care beauty,105,1,0,0,0,0,1.127
E000000469,U000059,S0059-20250111-81,2025-01-11 04:50:00,click,P000030,Beauty,39.64,0.037,37.91,754,4.41,157,AZ,desktop,fast shipping clean formula beauty,70,3,0,0,0,0,1.127
E000000363,U000014,S0014-20250111-72,2025-01-11 05:06:00,view,P000027,Fashion,46.43,0.276,45.19,497,4.72,328,TX,desktop,best tailored fashion,48,1,0,0,1,0,1.127
E000000799,U000061,S0061-20250111-23,2025-01-11 05:14:00,view,P000008,Sports,74.35,0.127,79.18,790,3.43,247,AZ,mobile,near me training sports,23,1,0,0,0,0,1.127
E000000354,U000060,S0060-20250111-63,2025-01-11 05:51:00,purchase,P000025,Sports,103.41,0.254,100.13,642,3.86,96,GA,mobile,near me outdoor sports,23,2,1,0,1,0,1.127
E000000423,U000058,S0058-20250111-35,2025-01-11 06:11:00,view,P000038,Fashion,67.55,0.175,62.08,335,3.54,137,AZ,mobile,top rated streetwear fashion,122,2,0,0,0,0,1.127
E000000241,U000040,S0040-20250111-47,2025-01-11 06:15:00,view,P000028,Electronics,348.12,0.078,312.52,226,4.14,157,FL,mobile,discount gaming electronics,9,2,0,0,0,0,1.127
E000000492,U000010,S0010-20250111-07,2025-01-11 06:15:00,view,P000018,Electronics,611.7,0.148,562.07,352,3.7,222,WA,mobile,premium portable electronics,30,1,0,0,0,0,1.127
E000000185,U000013,S0013-20250111-88,2025-01-11 06:19:00,view,P000006,Grocery,19.48,0.217,20.1,558,4.23,235,FL,mobile,best pantry grocery,13,1,0,0,1,0,1.127
E000000456,U000029,S0029-20250111-68,2025-01-11 07:53:00,purchase,P000010,Fashion,55.71,0.106,49.72,457,4.63,309,NC,mobile,best classic fashion,30,9,1,0,0,0,1.127
E000000383,U000016,S0016-20250111-92,2025-01-11 08:01:00,view,P000037,Electronics,370.04,0.242,401.91,744,3.93,113,IL,mobile,top rated portable electronics,38,1,0,0,0,0,1.127
E000000171,U000054,S0054-20250111-74,2025-01-11 09:11:00,add_to_cart,P000011,Home,156.14,0.051,140.51,482,3.98,152,TX,desktop,fast shipping durable home,29,4,0,0,0,0,1.127
